TIME,TEMPERATURE,WIND_SPEED,WIND_DIRECTION
2012083106,22,1.6,86.7
2012083112,24.3,2.3,237.3
2012083118,21.9,1.4,148.6
2012090100,20,0.8,10
2012090106,23.4,1.2,0
2012090112,25.3,2.7,186.8
2012090118,22.3,2.2,122.8
2012090200,20.9,1.1,80.5
2012090206,23.2,1.6,78.4
2012090212,27.2,2.5,132.1
2012090218,22.9,2.6,106.9
2012090300,20.7,0.8,42.9
2012090306,22.4,1.4,99.5
2012090312,27.1,2.5,176.7
2012090318,24.2,2,100
2012090400,21.4,1,353.5
2012090406,24,1.9,321.1
2012090412,29.2,4.5,301.8
2012090418,26.2,2.6,290
2012090500,24,0.8,341.6
2012090506,23.5,2.1,25.5
2012090512,27.8,2.2,206.3
2012090518,25.3,2.1,342.8
2012090600,21.5,1,93.5
2012090606,22.7,1.8,77
2012090612,27.2,2.9,154.2
2012090618,21.7,2.2,75.7
2012090700,18.4,0.7,38.2
2012090706,22.1,0.9,320
2012090712,26.9,3.2,177.3
2012090718,23.9,2.8,140.3
2012090800,22.4,2.3,97.2
2012090806,20.9,1.7,284
2012090812,27.3,3.5,276.6
2012090818,24.9,2.5,316.7
2012090900,22.5,1.2,75.2
2012090906,20.5,1.7,86.6
2012090912,20,1.6,105.8
2012090918,19,0.9,24.7
2012091000,18.4,1.2,43.9
2012091006,18.6,1.4,35.5
2012091012,21.8,3.2,83.5
2012091018,19.3,1.8,18.2
2012091100,17,0.9,13.5
2012091106,20.4,1.7,82.1
2012091112,24.5,4.1,136.8
2012091118,19.9,2,55.3
2012091200,17,1.4,26.6
2012091206,20.6,0.9,333
2012091212,25.6,2.1,239.8
2012091218,21.7,1.4,150
2012091300,19.9,0.7,11.2
2012091306,23.5,0.9,301.5
2012091312,27.8,3.2,236.9
2012091318,24.5,1.8,316.8
2012091400,21.7,1.1,62.1
2012091406,20.6,1.5,64.9
2012091412,20.4,2.2,70
2012091418,18.7,1.9,61.3
2012091500,18.1,1.4,26.6
2012091506,17.7,2,66.6
2012091512,19.4,2.1,51.8
2012091518,18.5,2,49.1
2012091600,18.1,2.3,53.3
2012091606,18.8,3.2,73.3
2012091612,20,5.8,96.8
2012091618,19.6,4.4,76.6
2012091700,20,5.1,72.7
2012091706,21.6,9.5,130.1
2012091712,22,7.4,252.8
2012091718,21.1,3.3,299.6
2012091800,18.5,1.1,355.4
2012091806,21.2,1.5,331.9
2012091812,25.1,3.3,313.4
2012091818,21.6,2.5,305
2012091900,17.5,0.9,1.4
2012091906,20.2,1.6,350
2012091912,25.3,2.3,15.8
2012091918,20.8,1.7,5.2
2012092000,17.1,0.7,346.4
2012092006,19.9,1.6,5.8
2012092012,24.1,3,257.2
2012092018,19.7,1.4,331
2012092100,16.2,0.8,13.6
2012092106,19.9,0.9,53.8
2012092112,23.4,2.3,198.9
2012092118,20.1,1.6,60.7
2012092200,16.6,0.9,6.6
2012092206,19.1,1,352.7
2012092212,24.3,3,193.7
2012092218,20.1,1.6,79.5
2012092300,17.2,0.8,350.2
2012092306,19.9,2,35
2012092312,24.7,4.3,100.2
2012092318,19.4,2.3,43.4
2012092400,16.8,1.2,17.7
2012092406,19.7,2.3,64.5
2012092412,23.9,4,106.7
2012092418,18.9,2.2,59.8
2012092500,17.9,2.1,35
2012092506,20.5,3.4,75.3
2012092512,22.8,4.8,133.4
2012092518,19.1,2.7,93.4
2012092600,16.4,1.2,8.1
2012092606,19.5,1.6,89.4
2012092612,22.7,4.5,125
2012092618,19.5,2.3,96.8
2012092700,17.2,1.4,13.9
2012092706,20.1,1.9,57
2012092712,23,4.3,135.1
2012092718,19.7,1.7,51.2
2012092800,16.9,1.3,0.7
2012092806,19,1.1,328.1
2012092812,23.5,1.9,215
2012092818,19.8,1.4,331.9
2012092900,17.4,1.8,58.6
2012092906,18.5,1.8,326.9
2012092912,23.3,2.6,245
2012092918,18.5,1.9,98.7
2012093000,14.3,1.5,45
2012093006,16.8,2.4,44.9
2012093012,21.8,3.9,80.2
2012093018,17.9,2.5,67
2012100100,14.9,0.7,6.6
2012100106,17.6,1.4,325
2012100112,21.9,3.6,156.1
2012100118,17.9,1.5,50.6
2012100200,14.3,0.6,6.8
2012100206,17.4,1.5,344.6
2012100212,21.5,4.1,144.8
2012100218,17.4,1.8,58.9
2012100300,14.6,1,35
2012100306,18.3,2.8,76.8
2012100312,21.3,4,105
2012100318,17.2,2.5,59.8
2012100400,15.2,1.2,40.4
2012100406,17.9,1.4,48.8
2012100412,22.5,2.8,155.6
2012100418,17.8,1.1,9.4
2012100500,14.7,0.7,22.6
2012100506,17.4,1,341.1
2012100512,22.8,2.4,204.4
2012100518,19.2,1.1,341.1
2012100600,17.1,1.1,349.8
2012100606,18.7,2,45.3
2012100612,22.7,4,125
2012100618,17.7,1.9,34.2
2012100700,15.4,1.9,6.3
2012100706,19,4.1,76.5
2012100712,20.9,5.2,125
2012100718,17.1,2.8,83.2
2012100800,15.9,2,80
2012100806,17.5,2.5,86.9
2012100812,19.5,4.7,128.2
2012100818,15.5,2,80
2012100900,12,0.5,342.8
2012100906,15.8,1.3,251.6
2012100912,20.3,3.5,150
2012100918,16.8,1.9,74.5
2012101000,13.6,1.3,19.3
2012101006,16.4,0.8,338.6
2012101012,23.1,2.4,290
2012101018,18.9,1.6,41.2
2012101100,14.9,1.6,32.3
2012101106,15.3,3.6,70
2012101112,20.2,2.9,101.7
2012101118,16.1,2.5,80
2012101200,13.9,1.7,40.7
2012101206,15.6,1.8,25.5
2012101212,20.7,2.8,149.6
2012101218,15.4,0.7,5
2012101300,12.3,1,19.5
2012101306,14.5,0.9,325
2012101312,21.7,2.2,197.1
2012101318,15.9,0.8,357
2012101400,12.2,0.6,350.2
2012101406,15,0.5,321.4
2012101412,23.4,1.2,297.4
2012101418,17,1.2,348.5
2012101500,14.5,1.9,43.7
2012101506,16.9,3.4,90.9
2012101512,19.2,4.6,153.4
2012101518,14.8,2.2,35
2012101600,13.3,0.5,335.9
2012101606,17.3,2.5,26.6
2012101612,20.3,3.4,145
2012101618,16.1,1.2,25.2
2012101700,14.4,0.6,2.9
2012101706,16,0.8,340
2012101712,19.4,3,46.9
2012101718,13.4,3.3,63
2012101800,9.7,3.1,73
2012101806,10.8,3,62.3
2012101812,17.1,3.9,86.9
2012101818,11.9,2,34.2
2012101900,9.9,1.7,33.1
2012101906,13.8,2.2,73.4
2012101912,19.9,2.4,21.2
2012101918,14,1,329.1
2012102000,9.8,0.6,350.2
2012102006,12.8,0.6,314.4
2012102012,21.3,2.7,284.4
2012102018,15,0.7,3.4
2012102100,11.2,0.8,342
2012102106,14.6,1.4,313.3
2012102112,23.2,2.7,248
2012102118,17.1,1.1,324.5
2012102200,13.9,0.8,350
2012102206,19.1,2.5,310.9
2012102212,21.7,6.2,310.1
2012102218,16.3,3.4,29.9
2012102300,13.3,2.7,28.4
2012102306,12.8,4.3,26.6
2012102312,16.7,4.7,24.9
2012102318,12.1,2.1,28.8
2012102400,9.7,2.5,64
2012102406,12.2,1.1,244
2012102412,18.5,2.9,250.5
2012102418,14.3,1.6,340.5
2012102500,9.6,0.7,6.6
2012102506,12.7,1,313.6
2012102512,21.2,1.9,200
2012102518,14.9,0.6,13.3
2012102600,10.7,0.7,344.8
2012102606,13.8,0.8,331.8
2012102612,21,3,203.1
2012102618,15.5,1.2,26.1
2012102700,13,0.6,0
2012102706,14,0.8,346.8
2012102712,15.8,0.9,15.1
2012102718,17.8,2,322.9
2012102800,17.4,3,357.6
2012102806,17.7,3,26.2
2012102812,21.2,5.3,16.7
2012102818,15.6,2.1,68
2012102900,11.2,1.3,340
2012102906,13.5,1.1,35
2012102912,19.1,2.3,174.7
2012102918,14.2,1.2,32.4
2012103000,12.2,2.1,25.8
2012103006,13.5,4.3,53.3
2012103012,15.6,3.9,82.3
2012103018,10.6,1.8,40.5
2012103100,9.5,1.3,51.8
2012103106,9.7,2.6,80.5
2012103112,14.6,3.8,46.8
2012103118,9.9,1.5,8.6
2012110100,7.7,1.1,15
2012110106,9,2.9,23.2
2012110112,12,5.3,35
2012110118,8,2.5,51.8
2012110200,5.3,2.5,80
2012110206,7.6,1.9,86.6
2012110212,13.1,2.7,133.3
2012110218,8.1,1,25.3
2012110300,5.8,1.2,0
2012110306,9.4,1.2,316.9
2012110312,15.4,3,160
2012110318,10.5,1.1,58.8
2012110400,7.6,0.6,348.4
2012110406,10.3,2,349.4
2012110412,15.1,3,155.7
2012110418,12.2,1.7,60.5
2012110500,11.9,1.8,38.7
2012110506,14,2,337.1
2012110512,16.6,5.1,323.3
2012110518,11.4,1.8,353.2
2012110600,8.6,1.6,344.8
2012110606,11.3,3.3,346.6
2012110612,14.8,4.3,342.8
2012110618,11.3,2.2,353.6
2012110700,9.1,2.7,68
2012110706,10.4,3.2,22.8
2012110712,15.2,6.1,26.6
2012110718,11.1,1.9,54.4
2012110800,9,2.1,56.9
2012110806,11.6,2.1,15
2012110812,16.9,1.8,79.8
2012110818,12.4,0.8,38
2012110900,9.7,0.7,341.1
2012110906,11.2,1,359.3
2012110912,16.6,2.8,128.2
2012110918,13.7,1.8,87.2
2012111000,14.1,2.7,135.1
2012111006,13.9,3.5,146.6
2012111012,14.6,4,140
2012111018,14.4,3,145
2012111100,13.2,2.6,148.8
2012111106,13.5,1.5,154.3
2012111112,17.5,3.7,329.8
2012111118,10.5,3.2,340
2012111200,8,2.2,281.2
2012111206,10,3.3,280.2
2012111212,14.9,3.9,336.7
2012111218,10.1,1.6,3.4
2012111300,9.4,1.6,329.7
2012111306,11,2.7,321.8
2012111312,13.4,5.3,336.6
2012111318,6.8,1.6,58.9
2012111400,6.4,2.4,359.5
2012111406,5.8,3.2,42.3
2012111412,8.7,3.7,21.6
2012111418,5.7,1.7,38.4
2012111500,4.8,3.5,35
2012111506,5.5,2,80
2012111512,11.2,2.3,76.4
2012111518,6.7,1.1,28.9
2012111600,3.5,0.6,8.5
2012111606,6.6,0.7,294.6
2012111612,14.2,3.3,291.6
2012111618,11.6,0.8,4.3
2012111700,9.1,0.7,44.3
2012111706,9.3,1.4,70
2012111712,12,3.9,21.6
2012111718,7.5,2.5,13.4
2012111800,5.2,1.9,56.4
2012111806,5.7,1.9,85.1
2012111812,11,1.4,112.1
2012111818,5.7,0.7,350.2
2012111900,2.2,0.4,19.7
2012111906,5.8,0.8,0
2012111912,13.5,2.9,354.1
2012111918,8.8,2.8,63.4
2012112000,4.3,2,66.7
2012112006,4.8,2.8,40.7
2012112012,9,3.1,45.7
2012112018,5.2,1.4,62.3
2012112100,1.7,0.7,354.2
2012112106,3.6,0.5,353.5
2012112112,11.6,1.5,216.3
2012112118,9.1,0.6,347.4
2012112200,5.3,0.6,30.5
2012112206,6.9,1.1,52.1
2012112212,12.8,1.8,170
2012112218,8.1,0.6,0
2012112300,7.8,1.1,45.3
2012112306,9.3,1.7,51.4
2012112312,12.7,2,90.5
2012112318,8,1.4,52.7
2012112400,5.7,1.4,66.7
2012112406,4.8,1.6,41.9
2012112412,10.6,2.3,43.4
2012112418,4.8,0.9,32.9
2012112500,1.6,1,11.5
2012112506,3.6,1,338.1
2012112512,12.1,2.1,293.2
2012112518,8.4,1.4,356.9
2012112600,3.8,1.4,70
2012112606,5.1,2.4,70
2012112612,8.4,3.8,37.1
2012112618,4.2,2.5,40.1
2012112700,1.3,2,26.6
2012112706,2.7,1.8,47.9
2012112712,8.5,1.9,12.1
2012112718,2.4,0.6,6.5
2012112800,-0.7,0.6,345.2
2012112806,3.3,1.3,317.6
2012112812,14.3,4.4,321.8
2012112818,11.1,1.5,313.2
2012112900,6,2.2,86.6
2012112906,5.2,1.1,74.4
2012112912,9,1.4,83.5
2012112918,3.8,1.1,25.6
2012113000,0.7,0.8,327.1
2012113006,3.5,1,16.7
2012113012,9.1,1,83.2
2012113018,3.9,0.6,28.1
2012120100,1.9,1.5,46.9
2012120106,2,2.9,56.6
2012120112,6.3,2.8,76.4
2012120118,4.4,2.5,70
2012120200,5.5,1.1,95.5
2012120206,5.4,1.4,17.8
2012120212,9,0.8,46.9
2012120218,5.9,1,39.1
2012120300,2.5,0.6,14.7
2012120306,4.2,1,338.6
2012120312,12.1,3.5,329.8
2012120318,8.9,3.8,338
2012120400,4.4,2.8,3.4
2012120406,2.3,2.3,23.2
2012120412,4.7,3.5,13.4
2012120418,1,0.7,25.6
2012120500,-0.1,1,40.4
2012120506,1.7,0.9,0
2012120512,6.3,3.3,263.6
2012120518,3.2,3.4,357.6
2012120600,-0.9,3.2,26.6
2012120606,-2.3,2.7,35
2012120612,1.5,2.6,45.1
2012120618,-1.8,0.5,354.9
2012120700,-3,0.8,330.8
2012120706,-1,0.9,336.8
2012120712,1.4,0.9,342.4
2012120718,-0.2,0.5,25.2
2012120800,1.4,3.5,25.5
2012120806,-0.6,2.3,51.8
2012120812,2.4,3.9,330
2012120818,-1.3,2,48.4
2012120900,-4.8,1.8,98.4
2012120906,-3.8,3.5,19.3
2012120912,0.2,2.8,15.6
2012120918,-2.9,2.2,29.1
2012121000,-4.1,4,42.3
2012121006,-2,4.8,40.1
2012121012,3,3,40.1
2012121018,-1.6,2.3,63.4
2012121100,-4.7,2.2,76.5
2012121106,-3,1.9,70
2012121112,4,2.5,40.1
2012121118,-0.7,1.2,76.5
2012121200,-4.1,0.7,41.8
2012121206,-2,0.9,91.3
2012121212,6.5,1.5,80
2012121218,0,0.8,259.5
2012121300,-3.8,0.7,324.2
2012121306,-1.1,0.7,314.4
2012121312,11.3,1.4,287.7
2012121318,3,0.6,350.2
2012121400,0.6,0.4,2
2012121406,2.6,0.5,339.1
2012121412,6.2,0.6,355
2012121418,8,0.6,0.6
2012121500,6.5,0.6,19.3
2012121506,6.2,0.5,28.7
2012121512,8.1,1.1,83.2
2012121518,6.8,1.4,59.8
2012121600,4.3,2,65.8
2012121606,4.3,1,322
2012121612,11.2,1.4,113.1
2012121618,9.1,1.3,58.7
2012121700,6.5,0.9,333.9
2012121706,6,0.6,317.9
2012121712,10.2,2.1,29.9
2012121718,4.7,2.8,63.4
2012121800,1.3,4.8,37.1
2012121806,-0.7,4.6,40.1
2012121812,2.5,3.9,45.1
2012121818,-1.7,2.5,63.2
2012121900,-5.1,1,70
2012121906,-3.7,1.1,66.6
2012121912,3.5,1.7,73.4
2012121918,-1.6,0.8,117.6
2012122000,-3.4,0.8,70
2012122006,-0.4,1.8,85.6
2012122012,7.3,1.8,91.8
2012122018,1.7,0.8,21.1
2012122100,-0.2,0.9,16.5
2012122106,1.5,0.4,8.6
2012122112,3,0.6,320.2
2012122118,3,0.5,14.7
2012122200,3.5,1.2,20.1
2012122206,4.2,2.3,76.6
2012122212,5.3,3.4,46.3
2012122218,0.9,1.3,40.4
2012122300,-0.5,3.1,60
2012122306,-1,4.7,29.9
2012122312,-0.5,3.6,26.6
2012122318,-4.9,2.5,18.2
2012122400,-7.2,2.8,23.2
2012122406,-5.6,2.8,53.9
2012122412,-0.2,3.3,48.4
2012122418,-3.9,0.9,38.6
2012122500,-5.8,0.5,10
2012122506,-3.1,0.6,340
2012122512,3.9,3.3,13.1
2012122518,-2.1,2.9,60
2012122600,-7,2,70
2012122606,-6.9,1.9,101.9
2012122612,0.6,2,101.7
2012122618,-3.8,0.9,71.5
2012122700,-7.2,0.8,13.4
2012122706,-4,0.9,320.7
2012122712,6.2,1.4,119.5
2012122718,1.1,0.4,7.7
2012122800,0.1,0.5,3.4
2012122806,-0.2,0.6,11.9
2012122812,2.3,0.8,21.3
2012122818,1.9,0.6,36
2012122900,0.3,0.8,23.2
2012122906,2.7,0.6,357
2012122912,6.7,0.5,43.5
2012122918,3.5,0.7,329.2
2012123000,3.3,1.8,38.2
2012123006,2.5,2.7,26.6
2012123012,0.5,3.9,24.9
2012123018,-3.1,4.8,24.9
2012123100,-4.9,2,40.1
2012123106,-5,2.1,7.7
2012123112,0.3,1.8,348
2012123118,-2.6,0.8,7
2013010100,-5.5,0.6,357
2013010106,-4.4,0.8,300
2013010112,5.7,4.4,332.3
2013010118,2.8,1.9,343.3
2013010200,1.4,1.2,335.7
2013010206,0.1,4,40
2013010212,0.4,3.2,40.1
2013010218,-4.4,2.6,41.5
2013010300,-7.2,4.1,35
2013010306,-6.7,3.8,35
2013010312,-3,3.2,40.1
2013010318,-6.7,3.1,63.4
2013010400,-9.3,1.8,81.7
2013010406,-7.5,1.8,76.6
2013010412,0,1.9,90
2013010418,-4.4,1.1,58.5
2013010500,-7.7,0.8,13.4
2013010506,-4.8,0.9,337.9
2013010512,2.8,3,48.4
2013010518,-0.9,2.8,26.6
2013010600,-3.5,1.1,56.1
2013010606,-2.5,1.1,48.4
2013010612,4.4,1.1,38.6
2013010618,-0.9,1,70
2013010700,-3.4,1.1,36.7
2013010706,-1.2,1.3,24.9
2013010712,6,1.9,118.4
2013010718,0.1,1.3,73
2013010800,-2.6,0.7,33.5
2013010806,-0.6,0.6,37.2
2013010812,6.2,1.8,65.7
2013010818,1,2,35
2013010900,-1,4,50
2013010906,-2.8,3.5,35
2013010912,0.7,3.8,29.9
2013010918,-3.3,3.1,10
2013011000,-5.7,2.5,51.8
2013011006,-3.8,4.1,40.1
2013011012,1.2,3.5,40.1
2013011018,-3.1,1.4,74.1
2013011100,-6.3,1.1,44.7
2013011106,-4.8,1.1,344.9
2013011112,4.5,1.5,191.9
2013011118,0.5,0.9,22.4
2013011200,-1.4,0.5,38.3
2013011206,0.2,0.8,7.4
2013011212,10.2,2.1,328.1
2013011218,3.1,0.6,351.6
2013011300,-1,0.8,353.4
2013011306,0.6,0.9,328.4
2013011312,6.3,1.1,64.9
2013011318,6,1.7,63.4
2013011400,4.1,2.4,63.4
2013011406,3.1,1.4,65.6
2013011412,7.8,3.8,29.9
2013011418,2.6,1.8,48.4
2013011500,-0.9,0.8,358.8
2013011506,0.3,0.8,353.4
2013011512,7.1,1.6,173.5
2013011518,2.9,0.8,348.3
2013011600,-0.9,0.3,0
2013011606,1.3,1.1,80
2013011612,7,2.7,45.7
2013011618,2.4,2,70
2013011700,-0.4,2.3,63.9
2013011706,-1.4,2.4,51.8
2013011712,2.2,3.3,66.7
2013011718,-0.8,1.8,58.5
2013011800,-4.4,1.9,66.6
2013011806,-2.9,1.1,57.4
2013011812,5.4,1.6,88
2013011818,0.1,0.7,7.7
2013011900,-1.5,1.8,38.3
2013011906,0.5,2.4,19.3
2013011912,6.7,2.4,15.8
2013011918,1.9,0.9,4.5
2013012000,-1.6,0.8,1.8
2013012006,0.1,0.9,309.2
2013012012,8,1.8,162
2013012018,6.8,0.8,42.4
2013012100,5.1,0.9,10
2013012106,5.2,1,57.9
2013012112,7,1.2,120.2
2013012118,6.3,0.4,356.7
2013012200,5.9,0.5,1.3
2013012206,5.9,1.5,49.1
2013012212,6.3,2.3,66.7
2013012218,4.8,1.9,56.6
2013012300,4.3,1.6,53.3
2013012306,4.1,0.9,52.7
2013012312,5.3,0.9,70
2013012318,4.2,0.4,36
2013012400,0.6,0.9,328
2013012406,1.2,0.9,6
2013012412,7,3.6,357.3
2013012418,4.2,2.8,357.2
2013012500,-1.7,5.3,6.6
2013012506,-2.2,3.2,11.5
2013012512,1.4,3.3,21.6
2013012518,-2,2.3,28.5
2013012600,-5,0.9,118.5
2013012606,-3.7,1.8,348.2
2013012612,0.7,3.2,38.2
2013012618,-2.5,1.9,76.3
2013012700,-4.8,3,29.9
2013012706,-3.9,2.6,46.3
2013012712,0.5,4.4,23.7
2013012718,-2.4,2.2,49.8
2013012800,-4.2,2.9,66.6
2013012806,-2.2,1.8,60
2013012812,6.2,2.9,35
2013012818,1.7,1.3,57.4
2013012900,-2.3,0.7,349.8
2013012906,-0.4,0.5,331.9
2013012912,9.1,1.9,174
2013012918,4.2,0.6,15.2
2013013000,0,0.4,0
2013013006,1.8,0.5,319
2013013012,11.3,1.9,191.9
2013013018,6.1,0.9,2.1
2013013100,2.5,0.4,13.3
2013013106,3.4,0.4,346.4
2013013112,12.3,1.5,222.9
2013013118,8.6,0.9,9.4
2013020100,6.3,0.5,3.3
2013020106,8,1.1,339.2
2013020112,11.9,4.7,276.6
2013020118,12.1,1.5,325.9
2013020200,9.6,2.2,13.9
2013020206,8.6,3.8,50
2013020212,11.3,3.6,45.1
2013020218,4.8,2.5,77.6
2013020300,0.3,2.2,75.8
2013020306,1,0.8,334.4
2013020312,6.7,0.4,4.3
2013020318,5.3,0.5,19
2013020400,3.3,0.5,29.4
2013020406,3.6,0.8,29.4
2013020412,9.1,3.2,48.4
2013020418,3.8,1,15.2
2013020500,1.6,0.6,333
2013020506,3.1,0.4,350
2013020512,6.7,2,128
2013020518,5.2,1.3,72
2013020600,4.3,1,340.1
2013020606,5,1.2,28.1
2013020612,7.8,3.1,24.9
2013020618,2.3,3.3,63.2
2013020700,-0.1,1,341.6
2013020706,0.6,2.1,349.8
2013020712,-1,4.6,50
2013020718,-6.8,4,40.1
2013020800,-10,3.1,32.9
2013020806,-9.9,2.6,55.3
2013020812,-0.5,2.1,66.7
2013020818,-3,1.1,40.4
2013020900,-5.3,0.4,355.3
2013020906,-3.6,1.8,94.7
2013020912,3.1,1.9,73.2
2013020918,-1,2,66.6
2013021000,-3.5,1.2,52.3
2013021006,-0.7,2,89.4
2013021012,7.2,1.7,64.5
2013021018,1.5,1.1,78.4
2013021100,-1.8,1.9,76.8
2013021106,-1.9,1.7,49.1
2013021112,4.7,2.3,136.9
2013021118,1,0.7,17.9
2013021200,-0.5,0.4,346.9
2013021206,0.7,0.6,330.7
2013021212,3.9,1.2,84.1
2013021218,0.1,2.5,51.8
2013021300,-2.2,2.3,40.4
2013021306,-1.4,1.3,88
2013021312,6.5,1.8,230
2013021318,2.1,1.1,341.6
2013021400,0.6,0.8,14.6
2013021406,2.5,1.4,354.8
2013021412,9.2,1.8,246.1
2013021418,6.1,0.8,26.8
2013021500,4.2,0.7,31.6
2013021506,4.7,1.6,54.1
2013021512,8.7,3.3,48.4
2013021518,2.4,2.9,38.2
2013021600,-2.3,1.8,56.6
2013021606,-1.4,1.1,73.4
2013021612,5.5,2.1,109.3
2013021618,1,1.1,68.8
2013021700,-1,0.5,356.4
2013021706,0.6,0.7,341.2
2013021712,7.2,1,333.6
2013021718,5.2,0.7,3.4
2013021800,4,0.5,346.9
2013021806,4.4,2,43.8
2013021812,5.6,1.6,66.6
2013021818,4.2,1.3,46.8
2013021900,3.1,1.7,48.1
2013021906,1.9,3.1,63.4
2013021912,4.2,1.7,66.7
2013021918,1.8,1.8,29.9
2013022000,-2,2.4,51.8
2013022006,-1.3,1.9,73.7
2013022012,4.4,3.2,18.6
2013022018,0.9,0.8,10
2013022100,-0.8,1.3,45.7
2013022106,0.3,1.2,349.7
2013022112,6.3,2.9,45.1
2013022118,2.8,1,40.2
2013022200,-0.4,1.1,313.4
2013022206,1.9,1.1,308.9
2013022212,8.6,3.8,340
2013022218,5,2.3,54.9
2013022300,0.7,2,31.8
2013022306,0.9,2,63.2
2013022312,7,3.9,45.1
2013022318,2.6,1.3,46.8
2013022400,0.5,2.5,35
2013022406,2.2,2,0
2013022412,9.2,2.3,13.8
2013022418,5.8,1.4,73.3
2013022500,2.6,0.5,10
2013022506,4,1.4,296.4
2013022512,10.4,2.3,193
2013022518,5.4,1,41.1
2013022600,1.9,0.4,342.8
2013022606,4.5,0.5,325
2013022612,10.1,1,315
2013022618,6.9,0.7,2
2013022700,2.5,0.4,346.4
2013022706,6.6,1.2,29.6
2013022712,14.1,2.1,192.3
2013022718,8.6,1,160.9
2013022800,4.7,0.8,351.9
2013022806,7.1,0.9,299.4
2013022812,16.4,3,247.1
2013022818,11.7,1.6,290.4
2013030100,12.1,2.7,316.3
2013030106,11.6,1.8,39.2
2013030112,10.6,4.2,29.9
2013030118,3.7,3.5,35
2013030200,-0.9,2.9,45.1
2013030206,0.3,2.1,35
2013030212,6.6,2.5,120.5
2013030218,2.9,1.2,111.3
2013030300,-0.8,0.6,11.2
2013030306,2.2,0.6,343.5
2013030312,9.6,3.2,96.5
2013030318,5.3,1.9,66.6
2013030400,2.3,1.8,49.8
2013030406,4.2,1.2,102.4
2013030412,11.3,1.9,333
2013030418,7.9,1.6,56.6
2013030500,3.6,0.9,54.3
2013030506,4.9,1.3,307.1
2013030512,15.8,2.5,274.8
2013030518,10.1,2.2,343.1
2013030600,3.8,0.5,355.8
2013030606,4.9,1.1,300.7
2013030612,18.3,2.8,294.7
2013030618,12.7,1.6,313.8
2013030700,10.4,1.4,301
2013030706,14.2,5.4,305
2013030712,15.9,4.1,301.8
2013030718,12.6,2,344
2013030800,8,0.7,6.8
2013030806,9.3,0.8,340
2013030812,20,5,330
2013030818,15.7,1.9,348.5
2013030900,8.8,1,340
2013030906,11.9,0.6,338.7
2013030912,23,4.6,276.8
2013030918,19.1,3.1,280.6
2013031000,18,3.6,329.7
2013031006,11.2,2.6,103.6
2013031012,11.6,3.5,166.6
2013031018,6.9,1.3,108.6
2013031100,3.5,1.1,35.8
2013031106,5.9,1.1,295
2013031112,10.2,2.5,177.6
2013031118,7.1,1.8,295
2013031200,2.8,0.5,353.6
2013031206,6.3,0.8,323.9
2013031212,18.1,3.9,262.4
2013031218,14.8,3.2,276.8
2013031300,15.6,3.4,290
2013031306,12.5,1.7,150
2013031312,6.4,1.4,76.6
2013031318,5.2,2.5,86.7
2013031400,3.6,2.5,70
2013031406,4.3,1.9,99.5
2013031412,6.1,2.4,136.8
2013031418,3.7,1.1,3.5
2013031500,0.4,0.2,0
2013031506,4.5,0.7,334.6
2013031512,14.1,2.6,176.9
2013031518,9.5,1.1,26.5
2013031600,5.7,0.9,350
2013031606,9.4,1.7,20
2013031612,17.5,2.5,340.7
2013031618,11.1,1.3,147.3
2013031700,5.3,0.4,346.9
2013031706,8.5,0.6,335.2
2013031712,16.8,4,276.6
2013031718,12,2.1,314.4
2013031800,13,1.5,70
2013031806,10.6,1.2,118.6
2013031812,15.9,2.5,203.1
2013031818,13.1,0.9,35
2013031900,10.2,1.4,107.7
2013031906,11.1,1.3,80
2013031912,15.9,3.1,199.3
2013031918,14.6,1.1,281.9
2013032000,12.7,1.1,125
2013032006,10.3,1.5,116.2
2013032012,10.8,2.5,97.9
2013032018,5.6,2.5,58.5
2013032100,-0.2,1.9,60
2013032106,2.1,1,62.5
2013032112,10.2,2.5,249.6
2013032118,6.6,1.2,329.9
2013032200,2.7,0.4,11.2
2013032206,6.6,1.1,195
2013032212,14.4,1.6,300.8
2013032218,10,2.2,58.5
2013032300,5.5,1,59.7
2013032306,7.8,1.1,51.7
2013032312,12.6,3.5,180
2013032318,10.4,2,290
2013032400,7.5,0.7,326.9
2013032406,9.3,0.8,303.3
2013032412,15.3,2.8,215
2013032418,9.3,1.7,97.4
2013032500,6.5,1.5,70
2013032506,7.2,1.6,59.8
2013032512,11.1,3.6,71.3
2013032518,5.6,1.9,70
2013032600,2.6,0.8,2.1
2013032606,5.6,0.9,320.7
2013032612,12.3,2.8,211.4
2013032618,9.1,1.7,300.5
2013032700,5.2,0.5,353.6
2013032706,9.2,0.8,322.9
2013032712,16.2,3.8,206.6
2013032718,11.8,1.8,302
2013032800,8.3,0.6,7.7
2013032806,12.8,1.1,236.2
2013032812,18.5,2.9,190.1
2013032818,12.9,1.5,316.5
2013032900,10.4,2,56.1
2013032906,9.9,2.2,95.5
2013032912,11.8,3.8,146.6
2013032918,8.5,1.8,90
2013033000,4.7,0.9,43.4
2013033006,8.4,0.9,45.1
2013033012,13.4,3.3,215
2013033018,11.2,1.5,145.6
2013033100,7.8,1.2,83.4
2013033106,8.2,2.1,58.8
2013033112,11.6,3.6,115
2013033118,8.3,1.9,135.6
2013040100,4.3,0.5,338.1
2013040106,8.3,1.2,303.4
2013040112,15,3.4,193.6
2013040118,11.4,1.4,348.2
